applicant_id,predicted_prob_default,credit_score,score_band,recommended_action
22413,0.1749,532,Very High Risk,Decline
22414,0.3191,509,Very High Risk,Decline
22415,0.0778,558,Very High Risk,Decline
22416,0.0857,555,Very High Risk,Decline
22417,0.0317,586,High Risk,Decline
22418,0.2496,519,Very High Risk,Decline
22419,0.1861,530,Very High Risk,Decline
22420,0.0671,563,Very High Risk,Decline
22421,0.7737,452,Very High Risk,Decline
22422,0.9416,407,Very High Risk,Decline
22423,0.5211,485,Very High Risk,Decline
22424,0.0485,573,Very High Risk,Decline
22425,0.6589,468,Very High Risk,Decline
22426,0.1389,540,Very High Risk,Decline
22427,0.0319,586,High Risk,Decline
22428,0.3468,505,Very High Risk,Decline
22429,0.037,581,High Risk,Decline
22430,0.4364,495,Very High Risk,Decline
22431,0.0488,573,Very High Risk,Decline
22432,0.1307,542,Very High Risk,Decline
22433,0.0939,553,Very High Risk,Decline
22434,0.2258,523,Very High Risk,Decline
22435,0.2201,524,Very High Risk,Decline
22436,0.0575,568,Very High Risk,Decline
22437,0.5598,480,Very High Risk,Decline
22438,0.1079,548,Very High Risk,Decline
22439,0.1974,528,Very High Risk,Decline
22440,0.8346,440,Very High Risk,Decline
22441,0.2579,518,Very High Risk,Decline
22442,0.1339,541,Very High Risk,Decline
22443,0.1336,541,Very High Risk,Decline
22444,0.0536,570,Very High Risk,Decline
22445,0.7889,449,Very High Risk,Decline
22446,0.3323,507,Very High Risk,Decline
22447,0.1509,537,Very High Risk,Decline
22448,0.0928,553,Very High Risk,Decline
22449,0.9268,414,Very High Risk,Decline
22450,0.3962,499,Very High Risk,Decline
22451,0.2028,527,Very High Risk,Decline
22452,0.1253,543,Very High Risk,Decline
22453,0.274,515,Very High Risk,Decline
22454,0.0693,562,Very High Risk,Decline
22455,0.2128,525,Very High Risk,Decline
22456,0.9372,409,Very High Risk,Decline
22457,0.8889,427,Very High Risk,Decline
22458,0.143,539,Very High Risk,Decline
22459,0.0627,565,Very High Risk,Decline
22460,0.0762,559,Very High Risk,Decline
22461,0.3236,508,Very High Risk,Decline
22462,0.2347,521,Very High Risk,Decline
22463,0.1691,533,Very High Risk,Decline
22464,0.1482,538,Very High Risk,Decline
22465,0.2074,526,Very High Risk,Decline
22466,0.3315,507,Very High Risk,Decline
22467,0.2194,524,Very High Risk,Decline
22468,0.7609,454,Very High Risk,Decline
22469,0.3453,506,Very High Risk,Decline
22470,0.0297,588,High Risk,Decline
22471,0.1386,540,Very High Risk,Decline
22472,0.3559,504,Very High Risk,Decline
22473,0.383,501,Very High Risk,Decline
22474,0.0588,567,Very High Risk,Decline
22475,0.349,505,Very High Risk,Decline
22476,0.6863,465,Very High Risk,Decline
22477,0.2795,514,Very High Risk,Decline
22478,0.5474,482,Very High Risk,Decline
22479,0.1473,538,Very High Risk,Decline
22480,0.1805,531,Very High Risk,Decline
22481,0.0919,553,Very High Risk,Decline
22482,0.2606,517,Very High Risk,Decline
22483,0.5245,484,Very High Risk,Decline
22484,0.4491,493,Very High Risk,Decline
22485,0.4471,493,Very High Risk,Decline
22486,0.2588,517,Very High Risk,Decline
22487,0.6675,467,Very High Risk,Decline
22488,0.3438,506,Very High Risk,Decline
22489,0.1189,545,Very High Risk,Decline
22490,0.2702,516,Very High Risk,Decline
22491,0.3864,500,Very High Risk,Decline
22492,0.1782,531,Very High Risk,Decline
22493,0.4226,496,Very High Risk,Decline
22494,0.2341,521,Very High Risk,Decline
22495,0.0421,577,Very High Risk,Decline
22496,0.9559,398,Very High Risk,Decline
22497,0.026,592,High Risk,Decline
22498,0.0725,561,Very High Risk,Decline
22499,0.5357,483,Very High Risk,Decline
22500,0.6146,474,Very High Risk,Decline
22501,0.0508,572,Very High Risk,Decline
22502,0.3479,505,Very High Risk,Decline
22503,0.9437,406,Very High Risk,Decline
22504,0.9245,415,Very High Risk,Decline
22505,0.4089,498,Very High Risk,Decline
22506,0.2329,522,Very High Risk,Decline
22507,0.0389,580,High Risk,Decline
22508,0.2122,525,Very High Risk,Decline
22509,0.1565,536,Very High Risk,Decline
22510,0.4069,498,Very High Risk,Decline
22511,0.4656,491,Very High Risk,Decline
22512,0.3136,510,Very High Risk,Decline
22513,0.9408,407,Very High Risk,Decline
22514,0.1799,531,Very High Risk,Decline
22515,0.1277,543,Very High Risk,Decline
22516,0.0825,557,Very High Risk,Decline
22517,0.1767,532,Very High Risk,Decline
22518,0.9715,385,Very High Risk,Decline
22519,0.3391,506,Very High Risk,Decline
22520,0.2711,516,Very High Risk,Decline
22521,0.2633,517,Very High Risk,Decline
22522,0.1191,545,Very High Risk,Decline
22523,0.3601,504,Very High Risk,Decline
22524,0.3304,508,Very High Risk,Decline
22525,0.3661,503,Very High Risk,Decline
22526,0.3278,508,Very High Risk,Decline
22527,0.12,545,Very High Risk,Decline
22528,0.0572,568,Very High Risk,Decline
22529,0.1021,550,Very High Risk,Decline
22530,0.1546,536,Very High Risk,Decline
22531,0.3285,508,Very High Risk,Decline
22532,0.2719,516,Very High Risk,Decline
22533,0.4537,492,Very High Risk,Decline
22534,0.5244,484,Very High Risk,Decline
22535,0.584,477,Very High Risk,Decline
22536,0.0811,557,Very High Risk,Decline
22537,0.9585,397,Very High Risk,Decline
22538,0.1216,544,Very High Risk,Decline
22539,0.6035,475,Very High Risk,Decline
22540,0.886,428,Very High Risk,Decline
22541,0.2468,519,Very High Risk,Decline
22542,0.9571,398,Very High Risk,Decline
22543,0.1925,528,Very High Risk,Decline
22544,0.5212,485,Very High Risk,Decline
22545,0.193,528,Very High Risk,Decline
22546,0.1022,550,Very High Risk,Decline
22547,0.5804,478,Very High Risk,Decline
22548,0.7335,458,Very High Risk,Decline
22549,0.6865,465,Very High Risk,Decline
22550,0.6251,472,Very High Risk,Decline
22551,0.1432,539,Very High Risk,Decline
22552,0.1766,532,Very High Risk,Decline
22553,0.9534,400,Very High Risk,Decline
22554,0.1041,549,Very High Risk,Decline
22555,0.3259,508,Very High Risk,Decline
22556,0.2921,513,Very High Risk,Decline
22557,0.1284,542,Very High Risk,Decline
22558,0.0654,564,Very High Risk,Decline
22559,0.1901,529,Very High Risk,Decline
22560,0.2731,515,Very High Risk,Decline
22561,0.0791,558,Very High Risk,Decline
22562,0.3329,507,Very High Risk,Decline
22563,0.1783,531,Very High Risk,Decline
22564,0.0271,590,High Risk,Decline
22565,0.3036,511,Very High Risk,Decline
22566,0.0411,578,Very High Risk,Decline
22567,0.2609,517,Very High Risk,Decline
22568,0.1388,540,Very High Risk,Decline
22569,0.8773,430,Very High Risk,Decline
22570,0.0462,574,Very High Risk,Decline
22571,0.1071,548,Very High Risk,Decline
22572,0.1304,542,Very High Risk,Decline
22573,0.4581,492,Very High Risk,Decline
22574,0.0547,569,Very High Risk,Decline
22575,0.4708,490,Very High Risk,Decline
22576,0.1801,531,Very High Risk,Decline
22577,0.2245,523,Very High Risk,Decline
22578,0.507,486,Very High Risk,Decline
22579,0.1857,530,Very High Risk,Decline
22580,0.2191,524,Very High Risk,Decline
22581,0.9472,404,Very High Risk,Decline
22582,0.0506,572,Very High Risk,Decline
22583,0.1513,537,Very High Risk,Decline
22584,0.4733,490,Very High Risk,Decline
22585,0.0635,565,Very High Risk,Decline
22586,0.3253,508,Very High Risk,Decline
22587,0.035,583,High Risk,Decline
22588,0.9012,423,Very High Risk,Decline
22589,0.1244,543,Very High Risk,Decline
22590,0.3253,508,Very High Risk,Decline
22591,0.8017,447,Very High Risk,Decline
22592,0.3945,499,Very High Risk,Decline
22593,0.8421,439,Very High Risk,Decline
22594,0.1724,532,Very High Risk,Decline
22595,0.4618,492,Very High Risk,Decline
22596,0.2642,517,Very High Risk,Decline
22597,0.5433,482,Very High Risk,Decline
22598,0.1055,549,Very High Risk,Decline
22599,0.157,536,Very High Risk,Decline
22600,0.2492,519,Very High Risk,Decline
22601,0.1404,539,Very High Risk,Decline
22602,0.154,536,Very High Risk,Decline
22603,0.1841,530,Very High Risk,Decline
22604,0.8389,440,Very High Risk,Decline
22605,0.2378,521,Very High Risk,Decline
22606,0.295,512,Very High Risk,Decline
22607,0.5609,480,Very High Risk,Decline
22608,0.5785,478,Very High Risk,Decline
22609,0.2062,526,Very High Risk,Decline
22610,0.8716,432,Very High Risk,Decline
22611,0.0612,566,Very High Risk,Decline
22612,0.2411,520,Very High Risk,Decline
22613,0.3184,509,Very High Risk,Decline
22614,0.4093,498,Very High Risk,Decline
22615,0.0613,566,Very High Risk,Decline
22616,0.6879,464,Very High Risk,Decline
22617,0.0495,572,Very High Risk,Decline
22618,0.1025,550,Very High Risk,Decline
22619,0.2529,518,Very High Risk,Decline
22620,0.7084,462,Very High Risk,Decline
22621,0.1932,528,Very High Risk,Decline
22622,0.6027,475,Very High Risk,Decline
22623,0.1409,539,Very High Risk,Decline
22624,0.3296,508,Very High Risk,Decline
22625,0.9137,419,Very High Risk,Decline
22626,0.0715,561,Very High Risk,Decline
22627,0.1542,536,Very High Risk,Decline
22628,0.3216,509,Very High Risk,Decline
22629,0.3644,503,Very High Risk,Decline
22630,0.5095,486,Very High Risk,Decline
22631,0.1353,541,Very High Risk,Decline
22632,0.284,514,Very High Risk,Decline
22633,0.3203,509,Very High Risk,Decline
22634,0.4162,497,Very High Risk,Decline
22635,0.2554,518,Very High Risk,Decline
22636,0.1792,531,Very High Risk,Decline
22637,0.8087,446,Very High Risk,Decline
22638,0.0819,557,Very High Risk,Decline
22639,0.5827,477,Very High Risk,Decline
22640,0.6533,469,Very High Risk,Decline
22641,0.0284,589,High Risk,Decline
22642,0.0794,558,Very High Risk,Decline
22643,0.1659,534,Very High Risk,Decline
22644,0.0636,565,Very High Risk,Decline
22645,0.2467,519,Very High Risk,Decline
22646,0.1757,532,Very High Risk,Decline
22647,0.3489,505,Very High Risk,Decline
22648,0.2201,524,Very High Risk,Decline
22649,0.0602,566,Very High Risk,Decline
22650,0.1851,530,Very High Risk,Decline
22651,0.2214,523,Very High Risk,Decline
22652,0.2141,525,Very High Risk,Decline
22653,0.3811,501,Very High Risk,Decline
22654,0.1187,545,Very High Risk,Decline
22655,0.4271,496,Very High Risk,Decline
22656,0.2071,526,Very High Risk,Decline
22657,0.1878,529,Very High Risk,Decline
22658,0.1603,535,Very High Risk,Decline
22659,0.926,414,Very High Risk,Decline
22660,0.1673,533,Very High Risk,Decline
22661,0.1301,542,Very High Risk,Decline
22662,0.158,535,Very High Risk,Decline
22663,0.0958,552,Very High Risk,Decline
22664,0.4551,492,Very High Risk,Decline
22665,0.1966,528,Very High Risk,Decline
22666,0.2273,522,Very High Risk,Decline
22667,0.1436,539,Very High Risk,Decline
22668,0.2276,522,Very High Risk,Decline
22669,0.1505,537,Very High Risk,Decline
22670,0.3697,503,Very High Risk,Decline
22671,0.1486,537,Very High Risk,Decline
22672,0.167,533,Very High Risk,Decline
22673,0.2217,523,Very High Risk,Decline
22674,0.242,520,Very High Risk,Decline
22675,0.1716,533,Very High Risk,Decline
22676,0.0684,562,Very High Risk,Decline
22677,0.1091,548,Very High Risk,Decline
22678,0.1583,535,Very High Risk,Decline
22679,0.3556,504,Very High Risk,Decline
22680,0.1917,529,Very High Risk,Decline
22681,0.0831,556,Very High Risk,Decline
22682,0.1726,532,Very High Risk,Decline
22683,0.8334,441,Very High Risk,Decline
22684,0.3523,505,Very High Risk,Decline
22685,0.048,573,Very High Risk,Decline
22686,0.1942,528,Very High Risk,Decline
22687,0.1345,541,Very High Risk,Decline
22688,0.0537,570,Very High Risk,Decline
22689,0.3876,500,Very High Risk,Decline
22690,0.8737,431,Very High Risk,Decline
22691,0.3939,500,Very High Risk,Decline
22692,0.9017,423,Very High Risk,Decline
22693,0.9846,367,Very High Risk,Decline
22694,0.9651,391,Very High Risk,Decline
22695,0.229,522,Very High Risk,Decline
22696,0.04,579,Very High Risk,Decline
22697,0.2055,526,Very High Risk,Decline
22698,0.0368,581,High Risk,Decline
22699,0.1828,530,Very High Risk,Decline
22700,0.101,550,Very High Risk,Decline
22701,0.049,573,Very High Risk,Decline
22702,0.4859,489,Very High Risk,Decline
22703,0.2479,519,Very High Risk,Decline
22704,0.0307,587,High Risk,Decline
22705,0.2048,526,Very High Risk,Decline
22706,0.9321,412,Very High Risk,Decline
22707,0.0986,551,Very High Risk,Decline
22708,0.8952,425,Very High Risk,Decline
22709,0.2498,519,Very High Risk,Decline
22710,0.6718,466,Very High Risk,Decline
22711,0.2532,518,Very High Risk,Decline
22712,0.1103,547,Very High Risk,Decline
22713,0.5271,484,Very High Risk,Decline
22714,0.3474,505,Very High Risk,Decline
22715,0.5284,484,Very High Risk,Decline
22716,0.7918,449,Very High Risk,Decline
22717,0.2077,526,Very High Risk,Decline
22718,0.9196,417,Very High Risk,Decline
22719,0.368,503,Very High Risk,Decline
22720,0.1222,544,Very High Risk,Decline
22721,0.5514,481,Very High Risk,Decline
22722,0.1403,539,Very High Risk,Decline
22723,0.0862,555,Very High Risk,Decline
22724,0.9364,410,Very High Risk,Decline
22725,0.3746,502,Very High Risk,Decline
22726,0.4034,498,Very High Risk,Decline
22727,0.544,482,Very High Risk,Decline
22728,0.9281,413,Very High Risk,Decline
22729,0.0766,559,Very High Risk,Decline
22730,0.3391,506,Very High Risk,Decline
22731,0.5601,480,Very High Risk,Decline
22732,0.2357,521,Very High Risk,Decline
22733,0.783,450,Very High Risk,Decline
22734,0.8214,443,Very High Risk,Decline
22735,0.6895,464,Very High Risk,Decline
22736,0.4829,489,Very High Risk,Decline
22737,0.854,436,Very High Risk,Decline
22738,0.2838,514,Very High Risk,Decline
22739,0.1506,537,Very High Risk,Decline
22740,0.3411,506,Very High Risk,Decline
22741,0.3888,500,Very High Risk,Decline
22742,0.1393,540,Very High Risk,Decline
22743,0.1433,539,Very High Risk,Decline
22744,0.0885,554,Very High Risk,Decline
22745,0.0985,551,Very High Risk,Decline
22746,0.202,527,Very High Risk,Decline
22747,0.2852,514,Very High Risk,Decline
22748,0.0955,552,Very High Risk,Decline
22749,0.2318,522,Very High Risk,Decline
22750,0.157,536,Very High Risk,Decline
22751,0.1334,541,Very High Risk,Decline
22752,0.2982,512,Very High Risk,Decline
22753,0.1771,531,Very High Risk,Decline
22754,0.4015,499,Very High Risk,Decline
22755,0.1455,538,Very High Risk,Decline
22756,0.7187,460,Very High Risk,Decline
22757,0.8181,444,Very High Risk,Decline
22758,0.5974,476,Very High Risk,Decline
22759,0.1857,530,Very High Risk,Decline
22760,0.4669,491,Very High Risk,Decline
22761,0.1475,538,Very High Risk,Decline
22762,0.3026,511,Very High Risk,Decline
22763,0.0247,593,High Risk,Decline
22764,0.4439,494,Very High Risk,Decline
22765,0.1061,549,Very High Risk,Decline
22766,0.3266,508,Very High Risk,Decline
22767,0.0677,563,Very High Risk,Decline
22768,0.2522,518,Very High Risk,Decline
22769,0.1953,528,Very High Risk,Decline
22770,0.2538,518,Very High Risk,Decline
22771,0.1568,536,Very High Risk,Decline
22772,0.1675,533,Very High Risk,Decline
22773,0.031,586,High Risk,Decline
22774,0.3442,506,Very High Risk,Decline
22775,0.2254,523,Very High Risk,Decline
22776,0.2339,521,Very High Risk,Decline
22777,0.9086,421,Very High Risk,Decline
22778,0.1109,547,Very High Risk,Decline
22779,0.6533,469,Very High Risk,Decline
22780,0.1959,528,Very High Risk,Decline
22781,0.2872,513,Very High Risk,Decline
22782,0.0515,571,Very High Risk,Decline
22783,0.1617,535,Very High Risk,Decline
22784,0.1147,546,Very High Risk,Decline
22785,0.9646,392,Very High Risk,Decline
22786,0.9288,413,Very High Risk,Decline
22787,0.1599,535,Very High Risk,Decline
22788,0.9387,408,Very High Risk,Decline
22789,0.4401,494,Very High Risk,Decline
22790,0.2218,523,Very High Risk,Decline
22791,0.9163,418,Very High Risk,Decline
22792,0.8615,434,Very High Risk,Decline
22793,0.3702,502,Very High Risk,Decline
22794,0.0889,554,Very High Risk,Decline
22795,0.307,511,Very High Risk,Decline
22796,0.2642,517,Very High Risk,Decline
22797,0.2002,527,Very High Risk,Decline
22798,0.1683,533,Very High Risk,Decline
22799,0.1867,530,Very High Risk,Decline
22800,0.1072,548,Very High Risk,Decline
22801,0.1683,533,Very High Risk,Decline
22802,0.1261,543,Very High Risk,Decline
22803,0.1379,540,Very High Risk,Decline
22804,0.6047,475,Very High Risk,Decline
22805,0.0422,577,Very High Risk,Decline
22806,0.3203,509,Very High Risk,Decline
22807,0.7561,454,Very High Risk,Decline
22808,0.0399,579,Very High Risk,Decline
22809,0.2146,525,Very High Risk,Decline
22810,0.7826,450,Very High Risk,Decline
22811,0.3107,510,Very High Risk,Decline
22812,0.1578,535,Very High Risk,Decline
22813,0.0773,559,Very High Risk,Decline
22814,0.0499,572,Very High Risk,Decline
22815,0.0421,577,Very High Risk,Decline
22816,0.6192,473,Very High Risk,Decline
22817,0.2039,526,Very High Risk,Decline
22818,0.2501,519,Very High Risk,Decline
22819,0.2552,518,Very High Risk,Decline
22820,0.2553,518,Very High Risk,Decline
22821,0.0855,556,Very High Risk,Decline
22822,0.8021,447,Very High Risk,Decline
22823,0.1009,550,Very High Risk,Decline
22824,0.1082,548,Very High Risk,Decline
22825,0.631,472,Very High Risk,Decline
22826,0.9355,410,Very High Risk,Decline
22827,0.5065,486,Very High Risk,Decline
22828,0.0461,575,Very High Risk,Decline
22829,0.3066,511,Very High Risk,Decline
22830,0.521,485,Very High Risk,Decline
22831,0.0585,567,Very High Risk,Decline
22832,0.8573,435,Very High Risk,Decline
22833,0.3702,502,Very High Risk,Decline
22834,0.0726,561,Very High Risk,Decline
22835,0.1503,537,Very High Risk,Decline
22836,0.4167,497,Very High Risk,Decline
22837,0.8804,430,Very High Risk,Decline
22838,0.6311,472,Very High Risk,Decline
22839,0.3039,511,Very High Risk,Decline
22840,0.4022,499,Very High Risk,Decline
22841,0.0782,558,Very High Risk,Decline
22842,0.2207,524,Very High Risk,Decline
22843,0.2825,514,Very High Risk,Decline
22844,0.2951,512,Very High Risk,Decline
22845,0.2112,525,Very High Risk,Decline
22846,0.1159,546,Very High Risk,Decline
22847,0.2551,518,Very High Risk,Decline
22848,0.0316,586,High Risk,Decline
22849,0.4308,495,Very High Risk,Decline
22850,0.2789,515,Very High Risk,Decline
22851,0.9662,390,Very High Risk,Decline
22852,0.4399,494,Very High Risk,Decline
22853,0.3317,507,Very High Risk,Decline
22854,0.516,485,Very High Risk,Decline
22855,0.0548,569,Very High Risk,Decline
22856,0.0627,565,Very High Risk,Decline
22857,0.0477,574,Very High Risk,Decline
22858,0.4871,489,Very High Risk,Decline
22859,0.0884,554,Very High Risk,Decline
22860,0.1073,548,Very High Risk,Decline
22861,0.2849,514,Very High Risk,Decline
22862,0.8056,446,Very High Risk,Decline
22863,0.3787,501,Very High Risk,Decline
22864,0.1019,550,Very High Risk,Decline
22865,0.3138,510,Very High Risk,Decline
22866,0.813,445,Very High Risk,Decline
22867,0.221,523,Very High Risk,Decline
22868,0.0412,578,Very High Risk,Decline
22869,0.1419,539,Very High Risk,Decline
22870,0.3041,511,Very High Risk,Decline
22871,0.1754,532,Very High Risk,Decline
22872,0.0363,582,High Risk,Decline
22873,0.0991,551,Very High Risk,Decline
22874,0.2627,517,Very High Risk,Decline
22875,0.1373,540,Very High Risk,Decline
